Tijdstip,T Westgevel,T Oostgevel,T vloer west,T vloer oost
2026-01-29T22:46:24,4.0,3.8,10.7,11.9
2026-01-29T22:56:24,3.8,3.7,10.6,11.9
2026-01-29T23:06:24,4.0,3.8,10.7,12.0
2026-01-29T23:16:24,3.9,3.8,10.6,12.0
2026-01-29T23:26:24,3.7,3.7,10.6,11.9
2026-01-29T23:36:24,3.8,3.8,10.6,12.0
2026-01-29T23:46:24,3.9,3.6,10.7,12.0
2026-01-29T23:56:24,3.7,3.7,10.6,11.9
2026-01-30T00:06:24,3.7,3.7,10.6,11.9
2026-01-30T00:16:24,3.8,3.6,10.5,11.9
2026-01-30T00:26:24,3.9,3.7,10.7,11.8
2026-01-30T00:36:24,3.8,3.7,10.5,11.8
2026-01-30T00:46:24,3.8,3.8,10.6,12.0
2026-01-30T00:56:24,3.7,3.6,10.4,11.8
2026-01-30T01:06:24,3.8,3.8,10.5,11.9
2026-01-30T01:16:24,3.7,3.6,10.6,11.9
2026-01-30T01:26:24,4.0,3.7,10.7,11.9
2026-01-30T01:36:24,3.9,3.6,10.5,11.9
2026-01-30T01:46:24,4.0,3.7,10.6,12.0
2026-01-30T01:56:24,3.8,3.7,10.7,12.0
2026-01-30T02:06:24,4.0,3.6,10.6,12.1
2026-01-30T02:16:24,4.0,3.7,10.7,12.0
2026-01-30T02:26:24,3.9,3.6,10.8,12.0
2026-01-30T02:36:24,3.8,3.5,10.6,12.1
2026-01-30T02:46:24,3.9,3.6,10.9,12.0
2026-01-30T02:56:24,4.0,3.7,10.7,12.1
2026-01-30T03:06:24,3.8,3.8,10.6,12.2
2026-01-30T03:16:24,3.6,3.6,10.6,11.9
2026-01-30T03:26:24,3.8,3.6,10.5,12.0
2026-01-30T03:36:24,3.9,3.8,10.7,11.8
2026-01-30T03:46:24,3.9,3.6,10.6,12.0
2026-01-30T03:56:24,3.8,3.6,10.6,11.9
2026-01-30T04:06:24,3.9,3.8,10.5,12.0
2026-01-30T04:16:24,4.0,3.7,10.5,12.0
2026-01-30T04:26:24,3.8,3.7,10.5,11.9
2026-01-30T04:36:24,3.8,3.9,10.1,11.9
2026-01-30T04:46:24,3.6,3.6,10.4,11.9
2026-01-30T04:56:24,3.6,3.7,10.3,12.0
2026-01-30T05:06:24,3.8,3.6,10.5,12.0
2026-01-30T05:16:24,3.6,3.6,10.4,11.9
2026-01-30T05:26:24,3.8,3.6,10.6,12.0
2026-01-30T05:36:24,3.8,3.6,10.6,12.0
2026-01-30T05:46:24,3.8,3.7,10.4,12.0
2026-01-30T05:56:24,3.9,3.6,10.5,11.8
2026-01-30T06:06:24,3.8,3.6,10.5,12.0
2026-01-30T06:16:24,3.6,3.6,10.6,12.0
2026-01-30T06:26:24,3.7,3.7,10.2,11.8
2026-01-30T06:36:24,3.7,3.7,10.5,12.0
2026-01-30T06:46:24,3.9,3.6,10.4,12.0
2026-01-30T06:56:24,3.8,3.6,10.4,11.9
2026-01-30T07:06:24,3.7,3.6,10.5,12.0
2026-01-30T07:16:24,3.7,3.7,10.3,11.9
2026-01-30T07:26:24,3.7,3.5,10.7,12.0
2026-01-30T07:36:24,3.8,3.6,10.5,12.0
2026-01-30T07:46:24,3.6,3.6,10.2,11.8
2026-01-30T07:56:24,3.7,3.6,10.3,11.9
2026-01-30T08:06:24,3.7,3.5,10.3,11.9
2026-01-30T08:16:24,3.8,3.5,10.3,11.8
2026-01-30T08:26:24,3.6,3.6,10.2,11.9
2026-01-30T08:36:24,3.7,3.6,10.6,12.0
2026-01-30T08:46:24,3.7,3.5,10.5,11.9
2026-01-30T08:56:24,3.7,3.4,10.5,11.9
2026-01-30T09:06:24,3.8,3.6,10.6,11.9
2026-01-30T09:16:24,3.9,3.7,10.5,12.0
2026-01-30T09:26:24,3.5,3.8,10.4,11.9
2026-01-30T09:36:24,3.6,3.6,10.5,12.0
2026-01-30T09:46:24,3.6,3.6,10.5,11.9
2026-01-30T09:56:24,3.5,3.8,10.6,12.0
2026-01-30T10:06:24,3.8,3.6,10.4,12.0
2026-01-30T10:16:24,3.7,3.7,10.6,11.7
2026-01-30T10:26:24,3.6,3.8,10.4,11.9
2026-01-30T10:36:24,3.4,3.7,10.6,12.1
2026-01-30T10:46:24,3.6,3.9,10.5,11.9
2026-01-30T10:56:24,3.5,3.9,10.6,12.0
2026-01-30T11:06:24,3.2,3.7,10.6,12.1
2026-01-30T11:16:24,3.7,3.8,10.7,12.0
2026-01-30T11:26:24,3.8,4.0,10.7,12.1
2026-01-30T11:36:24,3.9,3.8,10.7,12.2
2026-01-30T11:46:24,4.0,4.0,11.0,12.2
2026-01-30T11:56:24,4.1,4.1,10.8,12.2
2026-01-30T12:06:24,4.3,4.1,11.0,12.4
2026-01-30T12:16:24,4.5,4.5,10.9,12.5
2026-01-30T12:26:24,4.4,4.5,11.0,12.7
2026-01-30T12:36:24,4.4,4.7,10.9,12.8
2026-01-30T12:46:24,4.9,4.6,11.2,12.8
2026-01-30T12:56:24,4.7,4.6,11.3,12.9
2026-01-30T13:06:24,4.5,4.7,11.1,13.1
2026-01-30T13:16:25,4.8,5.0,11.3,13.0
2026-01-30T13:26:25,4.8,5.1,11.4,13.1
2026-01-30T13:36:25,4.9,5.1,11.5,13.3
2026-01-30T13:46:25,4.5,5.3,11.5,13.3
2026-01-30T13:56:25,4.6,5.2,11.8,13.2
2026-01-30T14:06:25,4.8,5.1,11.6,13.3
2026-01-30T14:16:25,4.7,5.3,11.8,13.3
2026-01-30T14:26:25,5.1,5.2,11.8,13.3
2026-01-30T14:36:25,5.1,5.3,11.8,13.4
2026-01-30T14:46:25,5.2,5.2,11.7,13.4
2026-01-30T14:56:25,5.0,5.3,11.7,13.3
2026-01-30T15:06:25,5.1,5.4,11.8,13.4
2026-01-30T15:16:25,5.1,5.4,11.9,13.4
2026-01-30T15:26:25,5.0,5.5,11.8,13.4
2026-01-30T15:36:25,5.4,5.5,11.8,13.5
2026-01-30T15:46:25,5.3,5.5,12.0,13.6
2026-01-30T15:56:25,5.3,5.5,12.1,13.5
2026-01-30T16:06:25,5.3,5.4,12.0,13.5
2026-01-30T16:16:25,5.1,5.4,12.0,13.6
2026-01-30T16:26:25,5.3,5.5,12.1,13.4
2026-01-30T16:36:25,5.4,5.3,12.0,13.4
2026-01-30T16:46:25,5.2,5.3,11.9,13.3
2026-01-30T16:56:25,5.1,5.4,11.9,13.3
2026-01-30T17:06:25,5.1,5.3,11.9,13.4
2026-01-30T17:16:25,5.3,5.3,11.9,13.4
2026-01-30T17:26:25,5.1,5.3,11.8,13.3
2026-01-30T17:36:25,5.0,5.3,11.9,13.1
2026-01-30T17:46:25,5.4,5.3,11.9,13.2
2026-01-30T17:56:25,5.1,5.1,11.7,13.2
2026-01-30T18:06:25,5.0,5.2,12.0,13.2
2026-01-30T18:16:25,4.8,5.1,11.7,13.0
2026-01-30T18:26:25,4.9,4.9,11.7,13.2
2026-01-30T18:36:25,5.1,5.0,11.6,13.1
2026-01-30T18:46:25,4.9,4.9,11.8,13.0
2026-01-30T18:56:25,5.0,4.9,11.8,13.1
2026-01-30T19:06:25,4.9,4.9,11.7,13.1
2026-01-30T19:16:25,5.0,4.8,11.8,13.2
2026-01-30T19:26:25,4.8,4.9,11.8,13.0
2026-01-30T19:36:25,4.7,4.9,11.8,13.1
2026-01-30T19:46:25,4.7,4.8,11.9,13.1
2026-01-30T19:56:25,4.7,4.9,11.8,13.0
2026-01-30T20:06:25,5.0,4.9,11.8,13.1
2026-01-30T20:16:25,4.9,4.9,12.0,13.2
2026-01-30T20:26:25,4.8,5.0,11.9,13.0
2026-01-30T20:36:25,4.9,5.0,11.9,13.2
2026-01-30T20:46:25,4.8,4.9,11.8,13.2
2026-01-30T20:56:25,4.7,4.9,11.8,13.1
2026-01-30T21:06:25,4.7,5.0,11.9,13.2
2026-01-30T21:16:25,4.7,5.0,12.0,13.2
2026-01-30T21:26:25,4.9,5.0,12.0,13.0
2026-01-30T21:36:25,4.7,5.0,12.0,13.0
2026-01-30T21:46:25,4.9,5.1,11.9,13.0
2026-01-30T21:56:25,4.7,5.1,11.9,13.1
2026-01-30T22:06:25,5.0,5.1,11.9,13.2
2026-01-30T22:16:25,5.0,5.1,12.0,13.2
2026-01-30T22:26:25,4.8,5.1,12.0,13.2
2026-01-30T22:36:25,4.8,5.2,12.1,13.3
2026-01-30T22:46:25,4.9,5.0,12.0,13.3
2026-01-30T22:56:25,4.9,5.1,12.2,13.2
2026-01-30T23:06:25,4.9,5.1,12.2,13.4
2026-01-30T23:16:25,4.9,5.3,12.2,13.2
2026-01-30T23:26:25,5.1,5.2,12.1,13.3
2026-01-30T23:36:25,5.1,5.3,12.1,13.3
2026-01-30T23:46:25,5.1,5.2,12.2,13.3
2026-01-30T23:56:25,5.1,5.2,12.0,13.3
2026-01-31T00:06:25,5.2,5.2,12.2,13.3
2026-01-31T00:16:25,5.2,5.3,12.1,13.4
2026-01-31T00:26:25,5.0,5.3,12.2,13.4
2026-01-31T00:36:25,5.1,5.3,12.2,13.4
2026-01-31T00:46:25,5.2,5.2,12.2,13.3
2026-01-31T00:56:25,4.9,5.1,12.2,13.4
2026-01-31T01:06:25,5.1,5.2,12.3,13.3
2026-01-31T01:16:25,5.1,5.2,12.0,13.4
2026-01-31T01:26:25,5.2,5.2,12.3,13.4
2026-01-31T01:36:25,5.0,5.3,12.2,13.2
2026-01-31T01:46:25,5.1,5.2,12.2,13.2
2026-01-31T01:56:25,5.2,5.4,12.3,13.4
2026-01-31T02:06:25,5.3,5.3,12.4,13.3
2026-01-31T02:16:25,5.1,5.3,12.2,13.4
2026-01-31T02:26:25,5.0,5.4,12.0,13.4
2026-01-31T02:36:25,5.2,5.4,12.2,13.4
2026-01-31T02:46:25,5.1,5.2,12.2,13.5
2026-01-31T02:56:25,5.1,5.3,12.1,13.4
2026-01-31T03:06:25,5.1,5.2,12.6,13.4
2026-01-31T03:16:25,5.0,5.3,12.2,13.4
2026-01-31T03:26:25,5.2,5.2,11.9,13.5
2026-01-31T03:36:25,5.1,5.2,12.2,13.4
2026-01-31T03:46:25,5.2,5.4,12.2,13.4
2026-01-31T03:56:25,5.2,5.4,12.3,13.4
2026-01-31T04:06:25,5.1,5.2,12.2,13.4
2026-01-31T04:16:25,5.1,5.3,12.2,13.5
2026-01-31T04:26:26,5.1,5.3,12.4,13.6
2026-01-31T04:36:26,5.2,5.4,12.3,13.4
2026-01-31T04:46:26,5.1,5.3,12.2,13.3
2026-01-31T04:56:26,5.4,5.3,12.4,13.4
2026-01-31T05:06:26,5.3,5.3,12.3,13.4
2026-01-31T05:16:26,5.3,5.4,12.4,13.5
2026-01-31T05:26:26,5.4,5.4,12.3,13.3
2026-01-31T05:36:26,5.4,5.4,12.2,13.4
2026-01-31T05:46:26,5.1,5.5,12.4,13.5
2026-01-31T05:56:26,5.2,5.4,12.5,13.5
2026-01-31T06:06:26,5.2,5.4,12.2,13.5
2026-01-31T06:16:26,5.4,5.4,12.4,13.5
2026-01-31T06:26:26,5.6,5.5,12.4,13.5
2026-01-31T06:36:26,5.5,5.6,12.5,13.5
2026-01-31T06:46:26,5.4,5.5,12.5,13.5
2026-01-31T06:56:26,5.4,5.4,12.5,13.5
2026-01-31T07:06:26,5.4,5.5,12.5,13.5
2026-01-31T07:16:26,5.5,5.5,12.4,13.5
2026-01-31T07:26:26,5.5,5.6,12.5,13.6
2026-01-31T07:36:26,5.4,5.6,12.5,13.5
2026-01-31T07:46:26,5.4,5.7,12.4,13.6
2026-01-31T07:56:26,5.7,5.7,12.5,13.6
2026-01-31T08:06:26,5.7,5.6,12.5,13.6
2026-01-31T08:16:26,5.5,5.7,12.5,13.5
2026-01-31T08:26:26,5.4,5.6,12.8,13.6
2026-01-31T08:36:26,5.7,5.7,12.6,13.7
2026-01-31T08:46:26,5.6,5.7,12.5,13.6
2026-01-31T08:56:26,5.4,5.8,12.8,13.7
2026-01-31T09:06:26,5.8,5.7,12.7,13.6
2026-01-31T09:16:26,5.7,5.8,12.8,13.7
2026-01-31T09:26:26,5.7,5.8,12.7,13.8
2026-01-31T09:36:26,5.8,5.9,12.9,13.8
2026-01-31T09:46:26,6.0,5.8,12.9,13.8
2026-01-31T09:56:26,5.7,6.0,12.9,13.9
2026-01-31T10:06:26,5.8,6.0,12.9,14.1
2026-01-31T10:16:26,5.9,6.2,12.9,14.1
2026-01-31T10:26:26,5.9,6.1,12.9,14.0
2026-01-31T10:36:26,6.1,6.2,12.9,14.1
2026-01-31T10:46:26,6.0,6.2,13.0,14.1
2026-01-31T10:56:26,6.3,6.2,13.2,14.2
2026-01-31T11:06:26,6.2,6.2,13.1,14.3
2026-01-31T11:16:26,6.5,6.3,13.3,14.3
2026-01-31T11:26:26,6.4,6.5,13.2,14.4
2026-01-31T11:36:26,6.5,6.5,13.3,14.5
2026-01-31T11:46:26,6.7,6.6,13.4,14.5
2026-01-31T11:56:26,6.9,6.8,13.3,14.5
2026-01-31T12:06:26,7.0,6.9,13.4,14.9
2026-01-31T12:16:26,7.0,6.9,13.6,14.9
2026-01-31T12:26:26,7.2,7.2,13.7,15.1
2026-01-31T12:36:26,7.2,7.1,13.8,15.1
2026-01-31T12:46:26,7.2,7.2,13.7,15.1
2026-01-31T12:56:26,7.3,7.3,13.9,15.2
2026-01-31T13:06:26,7.5,7.3,13.8,15.2
2026-01-31T13:16:26,7.6,7.5,14.1,15.2
2026-01-31T13:26:26,7.6,7.5,14.1,15.4
2026-01-31T13:36:26,7.5,7.6,14.1,15.3
2026-01-31T13:46:26,7.7,7.7,14.1,15.4
2026-01-31T13:56:26,7.8,7.9,14.2,15.5
2026-01-31T14:06:26,7.8,8.0,14.4,15.6
2026-01-31T14:16:26,8.1,8.0,14.3,15.8
2026-01-31T14:26:26,8.3,8.1,14.5,16.0
2026-01-31T14:36:26,8.3,8.3,14.5,16.1
2026-01-31T14:46:26,8.5,8.4,14.5,16.2
2026-01-31T14:56:26,8.6,8.6,14.7,16.2
2026-01-31T15:06:26,8.6,8.6,14.9,16.2
2026-01-31T15:16:26,8.8,8.6,15.0,16.2
2026-01-31T15:26:26,8.8,8.9,14.9,16.3
2026-01-31T15:36:26,9.2,9.1,15.0,16.5
2026-01-31T15:46:26,9.0,9.0,15.1,16.5
2026-01-31T15:56:26,9.1,9.1,15.2,16.6
2026-01-31T16:06:26,9.1,9.3,15.2,16.8
2026-01-31T16:16:26,9.1,9.1,15.2,16.6
2026-01-31T16:26:26,9.2,9.2,15.4,16.6
2026-01-31T16:36:26,9.0,9.2,15.4,16.8
2026-01-31T16:46:26,9.1,9.2,15.4,16.8
2026-01-31T16:56:26,9.3,9.4,15.4,16.8
2026-01-31T17:06:26,9.1,9.2,15.2,16.8
2026-01-31T17:16:26,9.4,9.3,15.6,16.8
2026-01-31T17:26:26,9.4,9.3,15.6,16.8
2026-01-31T17:36:26,9.3,9.4,15.4,16.8
2026-01-31T17:46:26,9.1,9.4,15.5,16.8
2026-01-31T17:56:26,9.3,9.3,15.6,16.8
2026-01-31T18:06:26,9.3,9.1,15.6,16.8
2026-01-31T18:16:26,9.3,9.2,15.4,16.8
2026-01-31T18:26:26,9.2,9.4,15.6,16.9
2026-01-31T18:36:26,9.4,9.2,15.6,16.7
2026-01-31T18:46:26,9.3,9.3,15.5,16.8
2026-01-31T18:56:27,9.2,9.3,15.6,16.8
2026-01-31T19:06:27,9.2,9.4,15.6,16.9
2026-01-31T19:16:27,9.4,9.3,15.6,16.8
2026-01-31T19:26:27,9.1,9.2,15.7,16.8
2026-01-31T19:36:27,9.3,9.4,15.8,16.9
2026-01-31T19:46:27,9.3,9.3,15.7,16.8
2026-01-31T19:56:27,9.2,9.3,15.8,16.8
2026-01-31T20:06:27,9.4,9.2,15.8,16.8
2026-01-31T20:16:27,9.2,9.1,15.4,16.7
2026-01-31T20:26:27,9.1,9.1,15.7,16.7
2026-01-31T20:36:27,9.1,9.1,15.8,16.7
2026-01-31T20:46:27,8.9,9.2,15.8,16.8
2026-01-31T20:56:27,9.1,9.1,15.9,16.8
2026-01-31T21:06:27,9.1,9.2,15.6,16.7
2026-01-31T21:16:27,9.1,9.0,15.6,16.4
2026-01-31T21:26:27,9.0,8.9,15.7,16.6
2026-01-31T21:36:27,9.0,9.0,15.6,16.6
2026-01-31T21:46:27,9.0,8.8,15.8,16.7
2026-01-31T21:56:27,8.7,8.9,15.6,16.6
2026-01-31T22:06:27,8.8,8.8,15.6,16.6
2026-01-31T22:16:27,8.7,8.8,15.5,16.4
2026-01-31T22:26:27,8.6,8.8,15.4,16.4
2026-01-31T22:36:27,8.8,8.7,15.4,16.5
2026-01-31T22:46:27,8.4,8.6,15.2,16.3
2026-01-31T22:56:27,8.6,8.6,15.3,16.3
2026-01-31T23:06:27,8.5,8.6,15.3,16.3
2026-01-31T23:16:27,8.5,8.6,15.2,16.3
2026-01-31T23:26:27,8.6,8.5,15.4,16.4
2026-01-31T23:36:27,8.6,8.4,15.2,16.2
2026-01-31T23:46:27,8.4,8.4,15.2,16.3
2026-01-31T23:56:27,8.3,8.4,15.2,16.1
2026-02-01T00:06:27,8.3,8.3,15.0,16.2
2026-02-01T00:16:27,8.3,8.2,15.1,16.1
2026-02-01T00:26:27,8.5,8.3,15.0,16.0
2026-02-01T00:36:27,8.2,8.1,15.0,16.1
2026-02-01T00:46:27,7.9,8.1,14.9,16.0
2026-02-01T00:56:27,8.0,8.2,15.0,16.0
2026-02-01T01:06:27,8.1,8.2,15.0,16.1
2026-02-01T01:16:27,8.0,8.0,14.8,15.9
2026-02-01T01:26:27,8.0,7.9,14.8,16.0
2026-02-01T01:36:27,8.1,8.0,14.8,15.9
2026-02-01T01:46:27,8.1,8.0,14.7,15.7
2026-02-01T01:56:27,7.9,8.0,14.8,15.9
2026-02-01T02:06:27,8.0,7.8,14.7,15.9
2026-02-01T02:16:27,7.9,7.9,14.8,15.8
2026-02-01T02:26:27,7.8,7.9,14.6,15.6
2026-02-01T02:36:27,7.8,7.7,14.5,15.7
2026-02-01T02:46:27,7.6,7.8,14.5,15.7
2026-02-01T02:56:27,7.6,7.5,14.5,15.6
2026-02-01T03:06:27,7.8,7.6,14.6,15.7
2026-02-01T03:16:27,7.6,7.5,14.4,15.6
2026-02-01T03:26:27,7.4,7.5,14.4,15.3
2026-02-01T03:36:27,7.5,7.4,14.4,15.4
2026-02-01T03:46:27,7.1,7.3,14.3,15.3
2026-02-01T03:56:27,7.3,7.2,14.1,15.3
2026-02-01T04:06:27,7.1,7.2,14.3,15.2
2026-02-01T04:16:27,7.0,7.2,14.1,15.2
2026-02-01T04:26:27,7.0,6.9,14.1,15.0
2026-02-01T04:36:27,7.1,7.2,13.9,15.1
2026-02-01T04:46:27,7.2,7.0,14.0,15.2
2026-02-01T04:56:27,7.1,7.1,14.0,15.1
2026-02-01T05:06:27,7.2,7.0,14.1,15.0
2026-02-01T05:16:27,7.1,6.9,13.9,14.9
2026-02-01T05:26:27,6.9,7.0,14.1,15.0
2026-02-01T05:36:27,7.0,6.9,14.0,15.0
2026-02-01T05:46:27,7.1,6.9,13.8,15.0
2026-02-01T05:56:27,7.0,6.9,13.9,15.1
2026-02-01T06:06:27,7.1,6.9,13.9,14.9
2026-02-01T06:16:27,6.9,6.9,13.8,15.0
2026-02-01T06:26:27,7.0,6.9,14.0,14.9
2026-02-01T06:36:27,7.0,6.8,13.9,14.8
2026-02-01T06:46:27,7.0,6.9,14.0,15.0
2026-02-01T06:56:27,6.8,6.9,13.8,14.9
2026-02-01T07:06:27,6.9,6.7,13.8,15.0
2026-02-01T07:16:27,6.7,6.8,13.8,15.0
2026-02-01T07:26:27,6.9,6.7,13.9,14.7
2026-02-01T07:36:27,6.9,6.7,13.8,14.8
2026-02-01T07:46:27,6.9,6.7,13.6,14.7
2026-02-01T07:56:27,6.6,6.7,13.7,14.7
2026-02-01T08:06:27,6.9,6.8,13.7,14.7
2026-02-01T08:16:27,6.6,6.6,13.7,14.7
2026-02-01T08:26:27,6.6,6.6,13.6,14.7
2026-02-01T08:36:27,6.6,6.6,13.6,14.7
2026-02-01T08:46:27,6.6,6.6,13.6,14.6
2026-02-01T08:56:27,6.7,6.7,13.5,14.5
2026-02-01T09:06:27,6.7,6.6,13.6,14.4
2026-02-01T09:16:27,6.8,6.6,13.7,14.5
2026-02-01T09:26:27,6.7,6.7,13.8,14.6
2026-02-01T09:36:27,6.4,6.7,13.7,14.7
2026-02-01T09:46:27,6.9,6.6,13.6,14.6
2026-02-01T09:56:27,6.7,6.8,13.7,14.7
2026-02-01T10:06:27,6.9,6.6,13.8,14.8
2026-02-01T10:16:27,6.9,6.9,13.8,14.8
2026-02-01T10:26:28,8.6,7.0,14.0,15.0
2026-02-01T10:36:28,7.8,7.2,14.1,15.4
2026-02-01T10:46:28,7.8,7.4,14.2,15.6
2026-02-01T10:56:28,7.7,7.5,14.2,15.5
2026-02-01T11:06:28,7.8,7.6,14.3,15.7
2026-02-01T11:16:28,8.1,7.7,14.4,15.8
2026-02-01T11:26:28,8.1,8.1,14.3,15.9
2026-02-01T11:36:28,8.3,8.3,14.7,16.0
2026-02-01T11:46:28,8.7,8.4,14.8,16.3
2026-02-01T11:56:28,8.3,8.5,14.7,16.6
2026-02-01T12:06:28,8.5,8.6,14.8,16.5
2026-02-01T12:16:28,8.2,8.6,14.9,16.4
2026-02-01T12:26:28,8.4,8.7,15.0,16.5
2026-02-01T12:36:28,8.7,8.7,14.9,16.4
2026-02-01T12:46:28,8.9,8.9,15.3,16.7
2026-02-01T12:56:28,9.1,8.9,15.3,16.8
2026-02-01T13:06:28,9.0,9.1,15.2,16.8
2026-02-01T13:16:28,9.0,9.4,15.1,17.0
2026-02-01T13:26:28,9.1,9.4,15.4,17.0
2026-02-01T13:36:28,9.1,9.4,15.4,17.0
2026-02-01T13:46:28,9.0,9.5,15.5,17.0
2026-02-01T13:56:28,9.3,9.5,15.4,16.9
2026-02-01T14:06:28,9.2,9.6,15.6,16.9
2026-02-01T14:16:28,9.3,9.6,15.5,17.0
2026-02-01T14:26:28,9.5,9.6,15.6,17.0
2026-02-01T14:36:28,9.2,9.6,15.8,17.1
2026-02-01T14:46:28,9.6,9.8,15.7,17.0
2026-02-01T14:56:28,9.6,9.8,15.9,17.0
2026-02-01T15:06:28,9.6,9.9,15.9,17.3
2026-02-01T15:16:28,9.6,10.0,16.0,17.3
2026-02-01T15:26:28,9.8,9.9,16.0,17.4
2026-02-01T15:36:28,9.8,10.1,15.9,17.5
2026-02-01T15:46:28,10.2,10.1,16.1,17.5
2026-02-01T15:56:28,10.1,10.1,16.1,17.6
2026-02-01T16:06:28,10.2,10.2,16.3,17.5
2026-02-01T16:16:28,10.0,10.3,16.3,17.7
2026-02-01T16:26:28,10.2,10.3,16.3,17.7
2026-02-01T16:36:28,10.1,10.1,16.3,17.6
2026-02-01T16:46:28,9.9,10.2,16.3,17.7
2026-02-01T16:56:28,10.1,10.1,16.3,17.6
2026-02-01T17:06:28,10.0,10.1,16.3,17.6
2026-02-01T17:16:28,10.1,10.3,16.4,17.6
2026-02-01T17:26:28,10.0,10.2,16.2,17.5
2026-02-01T17:36:28,10.1,10.1,16.3,17.4
2026-02-01T17:46:28,10.0,10.1,16.2,17.7
2026-02-01T17:56:28,9.8,10.0,16.1,17.4
2026-02-01T18:06:28,9.9,10.0,16.2,17.4
2026-02-01T18:16:28,9.8,10.0,16.3,17.4
2026-02-01T18:26:28,9.8,9.8,16.1,17.4
2026-02-01T18:36:28,9.7,9.8,16.2,17.5
2026-02-01T18:46:28,9.6,9.8,16.1,17.3
2026-02-01T18:56:28,9.6,9.6,16.1,17.4
2026-02-01T19:06:28,9.6,9.7,16.1,17.3
2026-02-01T19:16:28,9.6,9.7,16.1,17.2
2026-02-01T19:26:28,9.7,9.7,15.9,17.3
2026-02-01T19:36:28,9.6,9.7,16.1,17.2
2026-02-01T19:46:28,9.4,9.5,16.2,17.1
2026-02-01T19:56:28,9.4,9.6,15.9,17.0
2026-02-01T20:06:28,9.6,9.6,16.0,17.1
2026-02-01T20:16:28,9.3,9.4,15.9,17.0
2026-02-01T20:26:28,9.3,9.4,16.1,17.1
2026-02-01T20:36:28,9.4,9.4,16.2,17.2
2026-02-01T20:46:28,9.2,9.3,16.0,17.0
2026-02-01T20:56:28,9.2,9.3,15.9,17.0
2026-02-01T21:06:28,9.1,9.3,16.1,17.0
2026-02-01T21:16:28,9.2,9.1,16.1,16.9
2026-02-01T21:26:28,9.2,9.3,15.8,16.9
2026-02-01T21:36:28,9.3,9.2,15.9,17.0
2026-02-01T21:46:28,9.1,9.1,15.7,16.9
2026-02-01T21:56:28,9.3,9.0,15.7,16.9
2026-02-01T22:06:28,9.0,9.2,15.8,16.8
2026-02-01T22:16:28,9.3,9.1,15.9,16.9
2026-02-01T22:26:28,9.2,9.0,15.9,16.8
2026-02-01T22:36:28,8.9,8.9,15.7,16.8
2026-02-01T22:46:28,9.0,9.0,15.6,16.8
2026-02-01T22:56:28,9.0,9.0,15.6,16.8
2026-02-01T23:06:28,8.8,8.9,15.7,16.9
2026-02-01T23:16:28,9.0,8.8,15.7,16.9
2026-02-01T23:26:28,8.8,8.8,15.5,16.7
2026-02-01T23:36:28,8.8,8.9,15.5,16.7
2026-02-01T23:46:28,8.6,8.7,15.5,16.6
2026-02-01T23:56:28,8.9,8.8,15.4,16.6
2026-02-02T00:06:28,8.6,8.6,15.3,16.5
2026-02-02T00:16:28,8.6,8.6,15.3,16.3
2026-02-02T00:26:28,8.4,8.6,15.2,16.4
2026-02-02T00:36:28,8.4,8.4,15.2,16.5
2026-02-02T00:46:28,8.5,8.4,15.0,16.3
2026-02-02T00:56:28,8.3,8.5,15.1,16.3
2026-02-02T01:06:28,8.3,8.3,15.2,16.3
2026-02-02T01:16:29,8.2,8.3,14.9,16.2
2026-02-02T01:26:29,8.1,8.2,15.0,16.2
2026-02-02T01:36:29,8.1,8.2,14.8,16.2
2026-02-02T01:46:29,8.2,8.0,14.9,16.1
2026-02-02T01:56:29,8.1,8.0,14.8,16.1
2026-02-02T02:06:29,8.2,8.0,14.8,16.1
2026-02-02T02:16:29,8.1,8.0,14.7,16.1
2026-02-02T02:26:29,8.1,8.1,14.7,16.0
2026-02-02T02:36:29,8.0,7.9,14.7,16.0
2026-02-02T02:46:29,8.0,8.0,14.9,15.9
2026-02-02T02:56:29,7.8,7.7,14.6,16.0
2026-02-02T03:06:29,8.0,7.8,14.7,15.9
2026-02-02T03:16:29,8.0,7.9,14.5,15.9
2026-02-02T03:26:29,7.6,7.8,14.5,15.9
2026-02-02T03:36:29,8.0,7.7,14.5,15.9
2026-02-02T03:46:29,8.0,7.8,14.6,15.8
2026-02-02T03:56:29,7.8,7.6,14.4,15.7
2026-02-02T04:06:29,7.7,7.7,14.8,15.9
2026-02-02T04:16:29,7.9,7.6,14.3,15.8
2026-02-02T04:26:29,7.8,7.6,14.6,15.7
2026-02-02T04:36:29,7.8,7.6,14.4,15.8
2026-02-02T04:46:29,7.8,7.7,14.2,15.6
2026-02-02T04:56:29,7.5,7.5,14.3,15.5
2026-02-02T05:06:29,7.6,7.3,14.3,15.5
2026-02-02T05:16:29,7.4,7.5,14.1,15.5
2026-02-02T05:26:29,7.4,7.5,14.1,15.4
2026-02-02T05:36:29,7.2,7.3,14.0,15.4
2026-02-02T05:46:29,7.2,7.4,13.9,15.5
2026-02-02T05:56:29,7.5,7.3,13.8,15.3
2026-02-02T06:06:29,7.3,7.2,13.8,15.2
2026-02-02T06:16:29,7.4,7.1,13.9,15.3
2026-02-02T06:26:29,7.2,7.0,13.9,15.2
2026-02-02T06:36:29,7.0,7.2,13.6,15.2
2026-02-02T06:46:29,7.3,7.2,13.7,15.2
