ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T12:44:22,15.0,64.1
ruimte.csv,2025-12-18T12:44:22,15.0,64.1
ruimte.csv,2025-12-18T12:44:22,15.0,64.1
ruimte.csv,2025-12-18T12:44:22,15.0,64.1
ruimte.csv,2025-12-18T12:44:22,15.0,64.1
ruimte.csv,2025-12-18T12:44:22,15.0,64.1
ruimte.csv,2025-12-18T12:44:22,15.0,64.1
ruimte.csv,2025-12-18T12:44:22,15.0,64.1
ruimte.csv,2025-12-18T12:44:22,15.0,64.1
ruimte.csv,2025-12-18T12:44:22,15.0,64.1
ruimte.csv,2025-12-18T12:44:22,15.0,64.1
ruimte.csv,2025-12-18T12:44:22,15.0,64.1
ruimte.csv,2025-12-18T17:31:31,21.4,54.6
ruimte.csv,2025-12-18T17:31:31,21.4,54.6
ruimte.csv,2025-12-18T17:31:31,21.4,54.6
ruimte.csv,2025-12-18T17:31:31,21.4,54.6
ruimte.csv,2025-12-18T17:31:31,21.4,54.6
ruimte.csv,2025-12-18T17:31:31,21.4,54.6
ruimte.csv,2025-12-18T17:31:31,21.4,54.6
ruimte.csv,2025-12-18T17:31:31,21.4,54.6
ruimte.csv,2025-12-18T17:31:31,21.4,54.6
ruimte.csv,2025-12-18T17:31:31,21.4,54.6
ruimte.csv,2025-12-18T17:31:31,21.4,54.6
ruimte.csv,2025-12-18T17:31:31,21.4,54.6
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
hoek.csv,2025-12-18T18:01:54,18.8,57.8
raam.csv,2025-12-21T12:19:41,12.3,69.5
raam.csv,2025-12-21T12:19:41,12.3,69.5
raam.csv,2025-12-21T12:19:41,12.3,69.5
raam.csv,2025-12-21T12:19:41,12.3,69.5
raam.csv,2025-12-21T12:19:41,12.3,69.5
raam.csv,2025-12-21T12:19:41,12.3,69.5
raam.csv,2025-12-21T12:19:41,12.3,69.5
raam.csv,2025-12-21T12:19:41,12.3,69.5
raam.csv,2025-12-21T12:19:41,12.3,69.5
raam.csv,2025-12-21T12:19:41,12.3,69.5
raam.csv,2025-12-21T12:19:41,12.3,69.5
raam.csv,2025-12-21T12:19:41,12.3,69.5
raam.csv,2025-12-21T12:24:41,13.8,65.3
raam.csv,2025-12-21T12:24:41,13.8,65.3
raam.csv,2025-12-21T12:24:41,13.8,65.3
raam.csv,2025-12-21T12:24:41,13.8,65.3
raam.csv,2025-12-21T12:24:41,13.8,65.3
raam.csv,2025-12-21T12:24:41,13.8,65.3
raam.csv,2025-12-21T12:24:41,13.8,65.3
raam.csv,2025-12-21T12:24:41,13.8,65.3
raam.csv,2025-12-21T12:24:41,13.8,65.3
raam.csv,2025-12-21T12:24:41,13.8,65.3
raam.csv,2025-12-21T12:24:41,13.8,65.3
raam.csv,2025-12-21T12:24:41,13.8,65.3
raam.csv,2025-12-21T12:29:43,15.3,62.3
raam.csv,2025-12-21T12:29:43,15.3,62.3
raam.csv,2025-12-21T12:29:43,15.3,62.3
raam.csv,2025-12-21T12:29:43,15.3,62.3
raam.csv,2025-12-21T12:29:43,15.3,62.3
raam.csv,2025-12-21T12:29:43,15.3,62.3
raam.csv,2025-12-21T12:29:43,15.3,62.3
raam.csv,2025-12-21T12:29:43,15.3,62.3
raam.csv,2025-12-21T12:29:43,15.3,62.3
raam.csv,2025-12-21T12:29:43,15.3,62.3
raam.csv,2025-12-21T12:29:43,15.3,62.3
raam.csv,2025-12-21T12:29:43,15.3,62.3
binnenmuur.csv,2025-12-24T07:19:33,0.4,75.7
binnenmuur.csv,2025-12-24T07:19:33,0.4,75.7
binnenmuur.csv,2025-12-24T07:19:33,0.4,75.7
binnenmuur.csv,2025-12-24T07:19:33,0.4,75.7
binnenmuur.csv,2025-12-24T07:19:33,0.4,75.7
